time_ps,frag1,frag2,frag3,frag4,frag5,frag6,frag7,frag8,frag9,frag10,frag11,frag12,frag13,frag14,frag15,frag16,frag17,frag18,frag19,frag20,frag21,frag22,frag23,frag24,frag25,frag26,frag27,frag28,frag29,frag30,frag31,frag32,frag33,frag34,frag35,frag36,frag37,frag38,frag39,frag40,frag41,frag42
91000.000000,144.0502305265,50.7382329439,91.9332931882,63.6489656175,82.8614269757,95.1670951029,102.5039350800,79.8309681493,61.3458657718,124.2702686694,90.5801557159,80.6978282348,87.8478172166,79.8836698786,79.1334051903,80.0312182664,68.3975419530,44.1147370863,116.6097334313,81.8366131016,52.3430385405,60.7822790213,76.0895189679,91.6455119773,62.9725327962,82.0374618901,84.7899103600,134.9681495334,39.1745377289,88.6369716249,114.2123277322,68.7774742698,52.5841663394,120.3119779685,74.4963648138,43.2688118610,95.8625024724,70.2398117601,103.0294357628,60.0897113671,68.6045667964,79.0048172768
91200.000000,159.1181058222,58.0904064306,94.2352781455,65.0485544048,78.8946698576,85.7106148875,91.8415648464,87.1143734535,49.7137191279,123.8290609940,91.9930320275,88.9960990119,83.1162223743,86.3601518175,75.8377276615,93.3598122412,72.0485325787,45.2714423796,124.7752638090,75.8669153271,48.9746994084,62.1205646889,73.5198716765,89.6261690958,57.6511548524,79.7045323706,97.7467331068,123.8717791534,46.4603925151,91.5661841000,113.7559864488,69.6818549826,64.3431052311,110.5756641974,77.9166050738,42.4959808662,98.9672420537,91.1566920670,104.0710505605,62.0527117617,65.3218399479,76.5078081789
91400.000000,144.1251348241,47.6435093376,93.4220500159,60.8174175401,77.8713073106,93.5342880510,95.9309101828,84.9337962830,75.2917941313,130.4904897512,91.7331457951,93.9264340764,90.8041333225,84.6974324644,68.7559695405,98.5140253383,82.3279647569,38.4581568452,129.9367953996,71.2995301559,61.9381662156,64.4854293361,80.1040616396,85.3185146605,62.4072313375,83.6525405812,84.0948555482,128.8076052840,43.0772992519,96.8333870458,102.5659713908,62.2050739211,60.2786261238,107.1896482389,83.0673370523,40.6436771158,102.3959789207,78.0632998905,105.1282761263,64.4260316390,63.8910909515,62.7250536614
91600.000000,138.0036053779,51.5706716694,87.5272197095,54.0629599085,71.4896331673,107.5191483111,75.2278446009,84.4065715241,74.2292192591,120.3892799845,86.0760961611,82.0869580945,78.0005612015,99.4285905684,72.0791392002,81.6629380574,72.6334597944,39.5398026593,132.1411296470,72.8312119985,54.8328412242,64.8465611516,59.7803694757,85.6264744040,60.9037186533,73.2207961066,79.6850232053,118.8891600790,48.3891772162,99.4063260827,138.2177537498,74.1689619011,62.1553009359,105.0102117751,84.0986827700,36.8128911767,100.9259717483,87.9741738365,94.9448009836,63.5641418030,70.8650147941,64.2419044599
91800.000000,130.4733050400,52.0251622567,89.4933694913,50.4121923194,67.4224699778,91.0778908027,86.1067053682,88.7552407501,81.6445205433,117.2091689933,100.8779941042,84.7176751255,86.1695055056,99.0462993399,72.9326169957,78.6191395598,57.9382535015,41.2742738817,129.7049108956,65.5851717053,64.5787402770,71.0847758408,68.2477673497,75.6025372296,81.0526450337,74.6573668504,86.4653871414,124.0864012250,66.4255432172,91.5753759969,139.3295756094,69.1168318841,53.3904282921,110.2432181724,85.8441363222,46.3032559908,103.0872519032,88.8585952676,101.7860814469,64.4533413050,59.4485955262,61.0962555622
92000.000000,140.6086987173,64.0753003475,90.0711633678,61.6847075200,66.7483403424,94.3785045739,81.8786339823,103.5252070241,77.8366250770,115.8426181465,101.0159230887,84.3462389021,76.9299628627,88.4654769986,81.7010978607,84.6552076550,56.8881665559,40.8233210365,148.5518953447,72.4486101920,45.4699126556,53.7930352129,72.1497909873,80.5761013007,79.6970598792,75.9858485118,84.0004356223,125.3562904852,53.8234160292,90.7200293319,126.0753691537,73.0978380585,46.9841381102,111.8836021668,87.0927095253,41.4994573373,101.4541297154,79.9092397442,106.9662125129,60.0167422580,71.7049709635,61.1361732779
92200.000000,120.8366663175,54.9797246361,97.0634698227,55.4786895110,54.1799883523,95.3254801385,95.2734846400,94.8708521029,73.1403629001,117.2626275308,87.1010021344,73.0262281431,74.8022142122,96.8658791711,74.0436805092,79.3861310013,54.1042860786,42.6363743976,139.0891375553,75.4981449214,56.8698666520,56.3729757624,76.3722083740,86.8219232908,81.7888038817,78.9615908963,100.4128121065,143.6178883302,49.5236742677,92.6679495946,125.5910787234,79.1381125236,33.5291483183,114.7913251280,90.6293823082,42.7729224268,104.9039752046,92.8302457884,88.7052548201,61.1269671546,68.2358251319,62.4130313624
92400.000000,100.8194461099,44.2461258097,88.5252629187,63.8107262185,53.7086815139,92.5363989156,79.5711156171,84.0220826811,84.0893562764,109.5832008010,78.7712156555,80.0196649166,64.2611154141,90.7008936282,63.5258907763,70.9417561061,50.3236635802,44.7928504580,140.0464187463,85.2743875497,69.2153711280,49.0469198822,90.3121720837,88.4062355047,78.4301900411,85.5773306776,101.3706259583,135.6888017501,54.6154004842,97.3543968350,125.9267819703,86.2611653470,37.9065582158,111.5070770940,90.7005535048,47.3432311112,112.3427399545,93.0362393158,82.7751040116,64.0856815881,54.5422684317,60.0523758992
92600.000000,105.6127486012,44.3553361371,93.4337673959,53.7662515750,56.8403118480,91.4056679529,74.2828328638,94.6659460818,76.1477932101,109.9860235263,82.6846679615,80.7009084968,73.5057300724,91.1201194659,59.2799501125,79.2641339769,39.9925700707,46.9505982514,152.5035202337,89.3401670788,58.7304529043,49.9271045091,99.0571929444,68.9375405228,67.4574208977,86.8153148935,104.5528217514,143.6871950408,53.2012568786,97.1817450918,122.1217513002,83.4767276774,34.4825753916,115.2721317788,93.9955250216,44.2659690898,104.1251064628,91.2136195917,85.1115516973,62.6365047184,52.5736996472,59.8930053094
92800.000000,99.5089362662,44.4808603781,81.6912992747,52.7921532406,61.9522424377,101.6115628413,74.8547280795,91.9033590559,76.7825279792,114.0719511958,83.9536023711,80.8708735519,72.4010050058,85.5185552117,61.4521622143,78.5962685476,43.8312979766,49.7054872314,163.3100827927,80.6926835097,68.1531873143,45.7890429211,81.6297770767,84.5285294966,69.5812291049,92.6369258188,118.8475053437,143.7116903945,55.2174627166,93.9856538651,101.8329804570,89.8467221881,52.7461656282,128.3209999838,105.3821948174,42.9338627789,108.1978903166,98.8951720808,85.5729000794,51.1575172033,44.6321884776,68.9396184608
93000.000000,112.1759764702,54.3397695478,83.9817839106,51.5419320284,58.3962763903,93.1436416147,95.8735646870,82.0520503098,71.4334690284,103.6446970408,78.4985133656,81.2947657568,71.6857120278,89.9246278992,65.1929136712,80.1616567220,50.0333013376,51.4287935001,139.4429663157,76.5481336220,65.8787877206,48.8394338485,89.0677524382,66.0202460485,75.3308321595,104.9469654408,115.5821607872,146.4784101945,52.9202631616,94.9904737952,99.0630316273,69.1209416167,48.7011691018,123.3525206331,88.1892099161,51.4448133101,113.0928837854,91.2366175205,80.4909170713,53.8163438662,50.8120647263,73.9177550393
93200.000000,119.8199375226,58.3331907679,78.3567744540,50.9461255389,59.0117132488,109.9491691985,88.7940917701,88.6112872959,69.2472514536,101.5046504794,71.2692448539,79.0308651503,71.8547651706,88.2781128953,63.4535020244,86.1912181809,50.1536757837,51.8685065669,142.6703320451,71.5724781316,63.4539123277,53.9297740298,92.7057052949,66.1879679817,74.3139206660,102.8662263338,117.6970848610,129.4024781785,43.7214600251,99.1870740772,87.3907850136,80.6817896652,52.2966469945,124.6828781176,82.7053867642,42.7139952260,122.4967316709,91.2364809170,75.9123188695,64.4523339019,53.4196245226,92.3118373481
93400.000000,135.2816056690,60.9411287475,76.8372636637,46.0187670819,64.5578091634,106.7731323776,95.9274656105,77.8754732312,68.0358527764,107.9264841755,76.4388665474,83.9901914005,64.2358034950,89.2480766931,62.1268012511,81.9735713876,51.2872506920,54.1099768194,169.3127950303,81.7528051950,70.3034058168,62.6934770189,87.3403757806,58.5153463449,78.4543245981,85.8706458778,111.6652397045,143.7394517855,38.5249902318,90.6399939452,102.7377226347,82.1769474319,44.7563464098,136.3924062784,89.0507486235,38.5550247491,121.4567727751,114.7994501495,73.7150421425,57.7044932757,54.6479067390,86.4627806272
93600.000000,143.2039716659,59.1931266493,77.4621429877,54.9462102986,70.7676965154,108.3169990259,97.2758093529,80.1026130108,70.4302506631,103.1609473916,74.5918901376,78.8880575050,68.8373470697,91.2699405137,62.7292902769,87.6432084714,48.1885075015,61.4227994038,146.3281034475,75.0118179878,57.5728737507,62.1685948242,87.5716755424,71.5417345884,70.3628621248,97.0809526536,115.4459292056,141.9773990190,46.3731585528,99.0908552248,104.6813372870,87.3224259570,40.6214064099,122.2147983675,87.6892718753,49.4721040893,122.4800062869,121.0000332894,79.3538113050,59.4526032150,61.0343099956,90.5423845259
93800.000000,145.7032641176,53.2949627451,77.5046871254,70.8661910391,68.0868782860,96.7219746588,115.9847126277,78.6284225912,73.1324487171,98.6425075624,81.0717261991,83.3133722614,61.1527479251,96.3081093605,68.8762658731,85.5113034393,54.1535032598,52.5533796641,146.5240752884,88.3023062928,56.4901344416,51.1849283282,79.8819637396,79.5028418204,64.3877709627,97.2721562552,108.4262623129,123.1035202820,42.6512011571,93.6511888679,89.5013885396,80.0930573847,43.3796611552,124.0130980657,93.8995933099,47.1717850819,131.8239602621,105.7322915462,83.0027281328,58.8245367002,62.2838906746,95.4413998984
94000.000000,152.9013190571,61.7581978144,73.3514343826,67.7998421469,68.3330406744,96.6442370974,90.3926648488,82.8265832450,72.9601488186,95.3252575260,77.6635764723,72.7006932942,60.7440077410,88.4506146971,77.0125945594,84.7763127392,55.2764065539,55.7666769579,137.8996567377,95.3192157661,58.7742853531,52.4005331442,73.2641204036,87.6128989149,64.6471371940,94.1801619093,106.2867342736,112.0916094918,39.1616304752,91.7403152644,103.5507960040,74.4512048541,46.8428671431,118.2609892564,87.1521478319,48.0823989330,125.5195083049,90.6595951375,96.9957089116,63.0490717750,56.3356620217,79.0811657445
94200.000000,145.6137683913,62.5560851942,69.4526986404,66.8832999514,75.3283971796,97.9802272346,107.8145753167,80.6592405862,58.9269668373,93.7006386495,75.3330879137,74.2025711740,59.6441660023,94.6967050248,64.6221759101,84.3845897251,56.5087039062,66.1935915501,132.6014830742,87.4233614620,55.1306561526,57.2408609184,69.3455701044,80.3753969847,56.7401051941,86.8328506550,107.7095610262,100.2545848982,36.5460395213,103.5010103385,105.8181781538,76.6693804823,45.0874642107,122.4850543776,67.7682821085,38.1780422194,127.9539890066,110.1955402822,80.4675489260,59.4546553165,64.7123683364,94.7717648595
94400.000000,144.2103290652,60.0148550479,69.0634724730,73.7354645351,73.5018703643,98.3797175210,97.0686451253,63.8777483259,61.1101019793,112.3252069688,81.6969743134,81.2630677016,63.4731339035,92.6395752326,50.6519342665,81.1679006847,51.7439792629,61.0886584716,140.6219892258,84.4812986102,54.2659693809,47.7436549666,76.8081279419,85.1265202616,77.5497739370,88.6789082328,92.5712687508,97.4260182960,41.8587590792,99.2737223880,109.0017793278,72.2155325555,43.1959323816,129.9879846400,89.8479008348,38.2833599798,134.5064959926,100.6132750630,73.3221256641,69.3027122963,54.2890348514,83.7638553157
94600.000000,145.1444461746,67.7746493599,60.3374973605,70.5349933814,74.2346840783,78.5821221421,95.6988071901,71.1929520637,63.5174299867,113.4439349229,79.7907545373,102.8913658752,55.8323488654,89.2429750780,56.0513667323,85.2364627865,62.7832257041,56.4945796877,133.6280560590,80.9527079350,50.7452102438,61.9261816304,77.0696638455,81.0976632241,78.2284863498,87.0074419601,102.7832853262,101.1206118528,46.1139088268,115.9300395735,112.2812564123,72.9339577840,43.7970644333,113.4024406952,76.5535682790,46.5438937647,127.8220892593,103.0470956726,90.6624850162,82.0331461389,67.3672383259,81.5431291632
94800.000000,150.4552017197,64.8086873757,69.1148293732,59.4820049976,69.4490844145,99.1446963173,98.3185470448,67.0092284257,65.4055743884,115.1129597809,71.6124708870,105.2886401593,53.1828003325,83.2957126298,55.9592661609,96.8439294960,55.8956840410,51.4414900229,123.6752356664,79.7965757222,60.5488633998,68.6348747760,94.1372323039,75.2434105267,81.2690326747,92.8698106105,111.9923516176,100.6396719557,47.3166892494,130.2366806126,110.5391422837,79.4427419382,44.4501980805,122.9867158755,81.8669398795,51.8257414135,126.0937062282,112.6037658623,94.3449983114,70.2101007493,70.3198339484,81.6522522959
95000.000000,155.4940020984,61.1573212112,75.8466495913,73.3196020459,76.4390548959,84.8675341460,113.3820058849,64.7160153334,67.9621005141,113.7115753910,79.7888136155,102.2873623232,60.6602728867,90.4021902757,55.2788219346,95.7336286408,58.5854630858,53.4620331337,119.2287114305,82.0932322166,72.9620917806,66.4077494137,98.1567971487,73.4506667301,73.4886740070,92.0338801040,125.7654150360,96.5376767589,47.5070747109,120.8080129118,118.4876763443,79.8289241125,44.5221107459,111.8745659799,73.3299878557,49.8241839058,122.8321542930,76.4384063370,90.7950289624,61.8100626916,67.7826619849,91.0424286755
95200.000000,153.4093056207,69.8604953952,81.2639678015,61.9576345947,81.9261076831,96.8995311766,114.3892031383,61.7946546580,64.7618449452,118.4130500515,90.7792518063,107.0815750840,65.6508156434,100.5382408390,63.2466594920,77.3809200731,53.0342244789,58.7086137484,119.1107349863,91.4136248788,82.4343794366,65.2714799657,93.4078515813,85.0750355475,98.5226458797,88.8622359088,136.5283337566,96.1308239513,52.9763356266,129.7812235655,116.0344919401,76.6405028759,53.6492021130,117.3843139819,73.5739376386,44.1664838269,118.6681374508,76.0752721858,98.2981800038,69.8860520214,58.9436894794,79.8258103206
95400.000000,147.0206597933,67.8893919565,78.9802203345,72.8943419662,78.1430280560,72.1287390003,97.8820585180,69.3696305866,63.8354915219,109.0671071042,86.2036807296,109.6353224124,67.5790380716,112.7690507604,58.9173607525,74.6913682338,55.4871435934,50.5827502436,127.6965591624,86.9369501406,68.1996231163,85.8945706878,90.0448564615,78.8004353044,87.0056435559,80.3295034918,128.2926581048,113.7401466578,52.3830303573,114.9609920798,109.8747744991,73.9338995412,50.7402703852,115.3323924762,64.9880438787,49.5189393181,122.7626065707,69.7697957891,83.1498366648,61.9338079743,57.5687304983,74.9058236418
95600.000000,146.5488317654,75.0037593050,87.8418552818,72.4697541514,75.8192136326,87.4357371356,83.2952826854,69.9752419250,63.6655067839,121.1709864247,89.2527941237,97.2342407039,59.0915126591,109.1276220639,51.0728614826,56.2584505090,58.1692044244,52.9738203461,132.8543744376,75.7865891165,72.2263944068,78.0355763814,84.3623706016,81.0416609751,75.7205897107,71.7874719041,115.4015087962,107.5414982117,48.6947666312,109.6671304850,108.4865841085,63.9056282552,51.6200109276,117.5470194234,76.1421001299,59.3863897217,125.4516386884,82.8304836423,92.4399720780,70.5218840901,53.4322669153,72.4887276095
95800.000000,137.8637156535,68.6894268262,88.0015024707,81.4943681583,81.0387608281,88.4652900452,97.8310443369,79.0744308136,58.6296755445,112.9109957648,83.8359135822,91.6261228646,79.1662519470,108.2028260619,55.6559631998,46.1584634557,60.8304435376,60.7737969248,130.2676093194,72.5877049318,66.0462355537,84.5472633775,86.9661160389,87.0477510601,81.4868171864,82.7775199610,123.4421201326,116.0080800726,52.4531021741,132.4011313247,117.1748754103,66.9020272170,55.4119425263,118.4207416903,76.8463834913,45.5952925995,115.8675186267,81.9944161000,93.7961899964,85.5795231038,57.0128885578,80.3348005073
96000.000000,131.4719827553,79.2351194921,100.6905773286,70.0928140927,75.5236687004,78.2848578598,97.5442929628,75.5839177001,65.1131547155,126.8042442895,81.2140881203,76.6724516412,68.0715210068,120.3071747017,60.3493128502,47.8642263739,56.3224876914,60.4645323526,140.0657698888,70.5643285993,61.6685085384,69.6962204435,84.8477212849,68.2908092033,76.8289955629,79.3864490633,116.5122661829,108.8121763828,50.0998643005,129.9016449508,111.1157209204,77.8399245201,56.4481915035,116.8147630081,78.7198716037,49.5173945937,118.3053581638,59.9756096129,85.8088815295,83.1063557626,60.2410271293,78.4059412329
96200.000000,122.3499324030,66.8298913993,108.3074032009,66.4743696273,73.0482318027,78.8935185027,102.8315435556,74.5944312984,75.2378089451,121.8071330885,74.1734126801,79.9638231715,75.5981302897,103.4913584628,58.9150449783,44.6169749121,60.8083076060,62.3954541274,165.3670198327,78.7923809435,62.9935653879,84.3897426560,95.4040541667,66.3255156600,85.6166035187,71.0305851729,106.4662818737,103.7324500042,57.5266164255,128.0834768914,103.2649809090,78.9994768450,59.3449648710,123.5283140509,75.9710920863,54.0577995652,121.2851786822,62.9328448267,91.3751110701,79.8448887887,59.1058266174,80.0375255592
96400.000000,143.8536761852,77.8862618748,91.1636860805,69.1992196492,77.1490243358,76.4385686909,97.9429372620,87.4519303757,72.6342984003,133.0564644412,65.3175729030,92.1223887805,69.6449263257,102.2431443056,69.9944828284,49.0973272858,56.8916938748,59.5985795912,147.7777019297,88.9624269900,59.1096543939,72.5403138962,91.6646901228,70.2825666393,87.4381212797,82.1218705968,103.3282115884,114.3935845870,58.1850606346,133.7174423888,108.5344252965,72.4846038423,59.9460478530,133.1683732988,92.8557583361,66.0328827437,117.3123049570,64.5934712963,95.5860564469,69.6092825524,60.6417518497,88.4420957072
96600.000000,145.3701575710,76.3658169599,89.8778717173,66.7521980035,73.9170400025,74.9872469844,113.1246128183,97.5847200253,69.1988801011,115.5268476959,62.3986971785,99.7978323847,61.7049054420,78.9689101885,64.5898127119,45.8006368463,62.0978671532,61.5298495802,147.7487581945,96.3866267679,55.3516563505,74.8792946779,74.4065173540,77.0441588447,95.9600383432,77.6502593104,107.4901138467,103.5951999325,62.2510878877,147.2837743658,107.5920679054,67.9028582644,69.7526146175,117.5984342376,88.1816755686,70.1274827008,111.7770177580,55.1395236470,108.5477153935,59.3868360217,57.1715841116,89.7306570486
96800.000000,139.5316841527,70.9574022139,80.9635116638,72.8729836157,72.1136147436,86.0627445024,114.8706147590,84.4639160090,71.7319395313,112.9740569528,65.1569017999,96.7582204892,60.8835705345,86.4906350417,63.2235185946,45.1567518139,55.9347912534,53.6536898745,137.8557946648,72.6576488292,48.9298613276,67.3812581836,74.4588935572,79.1898431826,94.7409680797,80.3508564167,92.5076045546,98.4959495596,57.0761092701,136.1224315978,106.5974230387,67.7017071564,60.8456994791,127.2412739892,76.5445956542,69.2123343061,124.1634351573,73.8213745263,110.0876277770,66.5703240766,62.0542171512,66.1213306106
97000.000000,111.7648687846,73.8187511136,81.0978592247,77.1223594289,63.0061976178,92.1591832642,124.6591404122,77.5204872604,66.3989830340,115.2239728353,60.9405177128,94.8159515766,61.6784831978,89.6003961262,67.5920202971,58.3491644464,63.7509589096,60.4222019798,123.7394289556,64.5384691780,52.3359757995,62.1294974240,67.1905187577,77.0962989887,111.2277304088,77.5705333912,96.7126190937,90.1485062271,51.0018415611,140.4023473387,101.6686624274,65.5086871685,64.9378279599,129.5584743611,94.2991880853,60.0987456327,113.9253732700,63.8374581234,123.0714784865,65.9945524088,60.7410989761,69.4615049652
97200.000000,128.2888295203,70.4134234263,92.2664361101,77.1661237970,63.7715684568,92.2671034180,112.5898720506,74.5823508886,59.9128479349,112.5752414626,71.3929644643,74.9562500047,64.9911844853,78.1203216664,67.6500935584,49.6280108471,59.7714603647,53.3452818943,124.1781171178,77.0480823753,41.1884660665,56.9109619223,58.5661475552,89.9777650469,105.4055195205,69.7307731265,88.0462559763,85.4591701869,50.9193599843,153.8767503481,99.2200134936,66.8940257728,49.1234327322,119.8444398866,91.7414370169,46.7237607120,111.7820657166,68.8893334614,118.5085354502,62.8522579940,62.2209753598,87.5947264912
97400.000000,113.1291934585,58.0640270038,102.1225647531,67.9109261569,67.6774598538,95.0135697940,121.0157339267,100.3606190894,73.0003613048,112.2041416293,57.9970201457,72.5468753462,61.2283334025,80.7062576025,66.6419499836,55.8789855576,56.7543942413,63.1697370040,128.0111150157,75.8852664973,51.5012850872,57.5839338760,63.2884542345,68.8192454200,106.3695372861,79.0772285410,82.0707993743,96.2897418311,70.4337376083,138.3765741471,112.0771389573,74.9617674618,46.8806316051,117.9548695345,81.6649628414,51.2564951810,112.0345184967,61.2313412001,112.2138237817,77.6796387109,63.5935323014,78.3931066657
97600.000000,120.0022393851,58.6186410698,102.4961429591,77.2589532551,65.0847606867,86.5364497016,109.3192844081,91.1097893737,64.3287610954,115.8574562173,67.1814451084,73.3383215706,63.0580007380,80.9885669771,61.4031266974,60.4024627838,61.5358945060,55.2672413671,120.0144488993,69.8766354293,56.1992082360,47.7648933592,67.5563965454,77.1257379565,110.5522087709,77.5356897465,100.8629883941,103.3821652514,60.7921181581,127.1619158185,92.8249868812,66.4027986398,47.2186536269,107.4275320725,78.4837166410,49.5107955839,122.9784066757,68.6345237837,119.3358917177,72.1874291817,60.7937136279,85.8464416515
97800.000000,121.0684877375,55.7221003861,80.5475938743,74.4992925536,53.3992513886,98.3679286960,116.6341573098,74.2717687840,77.7948803149,104.9066181494,61.4411915017,63.4508833549,60.9451855287,85.1872450376,55.7213194473,71.3302703713,67.6614715064,52.3080889457,102.4450452992,67.0700337366,49.1544205108,46.5096877477,62.3991309342,74.7511243202,90.2900682380,81.2910504590,96.7336444367,106.8960545261,65.6992545094,120.7997825873,93.6288763024,67.5419597881,46.2943579940,111.9996140242,85.1500844869,44.3829957874,129.0631226160,80.0005870383,118.0469468570,63.3211954741,58.6515539892,77.1849150541
98000.000000,129.3088890872,50.1363149775,87.0579693535,74.0413692140,53.2634008809,87.8050992932,103.3565227404,70.4738209172,74.6661759335,112.8745124965,66.7842598919,61.6823638411,64.1927137342,79.2984882878,63.5141319629,53.5245119427,63.1012136640,46.4407689354,132.6688383568,61.9810725742,45.7938530058,52.9697494790,55.8468861234,70.4145147437,85.0110064513,83.7444011965,101.2332711740,98.1947291577,63.8951989829,123.6431243481,99.4274567289,79.7302493967,39.8611042704,100.9086173461,82.8072250297,39.1898126115,117.4011048661,76.3677702110,123.9418897388,68.9836588413,55.8524331679,69.4898342988
98200.000000,133.0558010792,53.1491150352,91.4266156451,67.4788374781,67.5797228870,84.4293878515,100.0217580835,69.0878460405,79.3361691165,107.6308823493,72.4560297411,70.7221127139,70.9971902402,87.7301990621,61.9461719507,63.7630097083,57.7031024794,55.1634870033,114.1722672407,63.3244440850,50.9140600203,55.6187519706,69.1326902035,61.9627985458,79.3660696317,77.8188927558,106.6342109692,100.0592178045,56.3457674610,131.0651151127,99.8784169560,71.8643140784,39.1486572257,96.3882943583,74.8714423933,46.1016751131,118.4482332576,77.1009395885,118.4184541926,66.1918591368,66.2704469661,72.7847970000
98400.000000,123.2254775510,46.4016249735,102.0449308883,62.1181459949,71.8282930476,86.4113022061,98.0304091606,78.4610043903,99.2788849314,93.3972264285,68.0174029067,67.9430071702,73.2582699269,87.1641380350,59.8412696541,61.7579282205,53.3868039254,53.8728679084,110.3477828561,65.8609440881,59.6359051201,61.5071647590,78.1058430790,74.3613891581,88.8790646374,83.1297616059,104.9465960870,104.5975072661,56.4770919527,128.9774921543,93.7379626335,84.2186887295,44.4315283340,98.0242921808,65.9867162215,49.8811332161,113.3909763211,83.5498796884,114.8750446669,66.1892127984,63.6753551517,89.3871961073
98600.000000,115.0167559608,49.0537143578,81.9257158524,61.9546560026,69.8113145647,91.5314667470,87.7979849721,86.8118982245,91.5911334034,97.4634251513,77.7242988465,56.6969413853,80.5973930142,83.3972190581,66.9484114269,57.0189109280,57.4804402278,44.7950247372,111.3222668471,65.6845749230,56.1431702934,75.3190409361,86.3141247040,70.2314650813,87.7214287178,70.8614598836,103.0912060496,95.7708569491,53.4608163224,125.9498074872,100.3201186687,79.2864689878,40.1830903833,103.4394582049,74.8824241572,45.0474478532,116.0042874194,71.9332144816,114.6416578978,60.2569251664,67.6247458396,93.0880538343
98800.000000,111.8358746634,49.5791852039,83.7028296759,72.3439759056,72.0510099092,94.7809026201,94.6823013866,58.5565323460,97.4011461070,107.0284463947,93.0154128602,69.8713536772,63.5129226799,78.4393693789,65.2446338191,62.9043163015,57.1141207301,41.5942602084,118.3305301939,59.8884691928,46.4101390194,71.2104678992,82.4856161079,78.0754808006,88.7059832430,73.0709769945,85.4046661521,95.6686070654,50.7505678479,134.5856410530,105.6165304164,82.6157694474,48.9383705944,105.2180221364,77.7414743966,51.6425841071,125.0938196074,68.2107733836,117.8566684591,67.6721891302,53.0939182717,79.1731493672
99000.000000,125.0749541236,50.6870854080,86.6472659490,67.7877462874,61.8433822812,105.7097830994,87.9707728145,68.7694165373,91.2584335580,107.8459074810,105.1793059620,80.8495179571,57.9178820262,74.3530216698,67.6822583945,62.3338663980,59.4166071159,42.5701636011,115.2083050063,67.3358139664,49.9824169072,78.9997570261,81.3356150051,79.6298631636,98.6490657665,68.9681603900,85.1779885384,106.4204710512,57.5002883461,131.0049276972,104.1358280651,70.4785141368,46.6060213703,110.1202286265,75.4455814482,57.2856421661,110.8623147535,68.3311733725,111.8476834841,66.8288386431,55.0812712525,62.2254516123
99200.000000,143.2102145503,52.5490055433,77.8812176252,64.7252988615,68.1317410435,112.8567856432,84.2158633745,72.7742535104,85.1212918022,124.2862251366,96.0487576382,77.8746286129,66.1051554229,79.1752332772,57.1257346863,59.9378958497,58.9834249146,57.4421120395,114.7941036824,69.2022682000,65.1974359447,67.2993419634,79.5470246165,78.1899017362,98.0547729841,62.7909376751,105.2750306602,95.9292556143,67.7803738620,122.1000826834,108.3521304435,68.4203231172,47.5265576305,108.1621761940,91.3583323031,60.4034435430,110.6099665754,75.9420569915,123.2414627064,62.9498966398,49.6734378710,68.8222822602
99400.000000,123.5583317255,54.2795161506,88.4768049261,64.6702975708,83.7564554747,99.3236482575,86.2405545989,68.9022785618,87.2972124544,129.7300811046,91.7130053379,83.8290065139,63.9307003764,84.0936508503,51.7825553721,62.7752246769,61.3110522055,53.4034898471,109.4310251606,73.4185041271,59.7376595581,67.9278819040,84.0245375477,71.9886904780,93.4722715840,65.7027672063,102.3356820849,95.6466208315,72.6877369150,116.1423181561,117.6320206020,77.4264599734,47.1416699242,107.7884575928,91.8856833478,60.9264491452,105.3143359717,77.7749224587,112.7738881797,66.3944735620,57.4070879193,66.2086426595
99600.000000,128.5288075951,57.9275191848,85.5061040758,61.2998292696,81.3083551985,93.5594221384,84.8506492928,70.5993354481,87.4807034708,123.5922534908,90.1511725820,101.8688098697,63.0779929719,96.1854511565,43.9004151048,61.0312658822,62.6861750748,57.3374997553,91.2906591850,79.8754258633,60.1734231807,72.5341113841,76.2155278425,77.5204803188,86.7428905233,69.9927628424,98.7131059815,99.4301983218,68.0407760221,115.7614052531,112.1967161543,81.1456544720,49.9643982369,108.4344710939,94.2421377661,60.1700291825,115.9341274217,78.8964676595,100.0133899004,74.7330048259,49.4932617024,72.9699379833
99800.000000,125.1562133774,49.2859132400,101.5866401991,57.1623281371,73.6195270564,97.0316742105,77.8413399987,67.1197008336,96.1857204178,126.9141315594,87.5475728028,109.3755126254,65.7667459816,90.0819027137,49.6383712848,68.7117454288,52.1562531143,58.2937838981,96.1823834402,81.1593082443,63.0052378560,62.7514636353,78.9104048487,82.2494529778,82.2241216726,74.7690585751,107.6028638075,91.6912653239,79.7708212643,132.5190954019,119.9659805750,75.8137261613,53.8104396420,111.2547642913,102.5845178993,73.2034129442,120.8566131759,81.8720952588,107.7777440195,84.1134709577,53.8030309957,73.9449562082
100000.000000,130.1089604259,55.8031893437,91.8926527507,56.4870076818,100.1092187934,103.1674392254,83.3468123583,73.0634981335,96.3605743629,100.8025826157,87.5727763279,99.2712991702,70.4268862821,70.1477794829,53.4014741651,75.4185420666,55.0581562526,59.9164391692,99.5945446188,71.4731803044,66.5982136811,59.8726388756,63.3817753840,79.6164781065,88.1390157291,68.5036091727,101.8707682185,93.1247606567,72.1123037141,143.4636644201,118.2673840739,74.6625670932,49.7030586326,103.9163391092,95.3683593441,62.4100212054,113.5314785871,86.5469874269,104.9960670412,76.6310623440,55.1678102681,73.6913600097
