# time_ps avg_intrachain_contacts
78000.000000 85.6424828676
78200.000000 84.4920276484
78400.000000 85.0232068798
78600.000000 86.2429771396
78800.000000 84.6410037584
79000.000000 82.9437871041
79200.000000 81.5889060091
79400.000000 81.0717398952
79600.000000 79.0261640408
79800.000000 80.1393992036
80000.000000 79.0382252212
80200.000000 78.0956022517
80400.000000 76.5293787106
80600.000000 79.0417653222
80800.000000 77.6361909081
81000.000000 76.9675742881
81200.000000 78.1229007385
81400.000000 77.6460946289
81600.000000 80.7392900987
81800.000000 80.6582764841
82000.000000 80.2239352936
82200.000000 80.3170843133
82400.000000 80.2866634036
82600.000000 81.4872524193
82800.000000 82.4430483881
83000.000000 82.9282849164
83200.000000 82.9248341221
83400.000000 82.2717397305
83600.000000 78.8281279296
83800.000000 79.7061769393
84000.000000 81.1448058069
84200.000000 81.6568446810
84400.000000 81.9431173798
84600.000000 82.6228847399
84800.000000 81.5483982938
85000.000000 80.7198009742
85200.000000 81.3987900281
85400.000000 81.4465673171
85600.000000 81.7660187424
85800.000000 82.5272723931
86000.000000 82.0288884377
86200.000000 82.0937502108
86400.000000 81.1634559315
86600.000000 78.9195556773
86800.000000 79.3339864446
87000.000000 79.2928442924
87200.000000 81.4475281006
87400.000000 79.1366644127
87600.000000 78.2810688647
87800.000000 79.4975530779
88000.000000 80.5374924132
88200.000000 83.8190740998
88400.000000 83.6700101169
88600.000000 83.6222535676
88800.000000 84.8120883343
89000.000000 85.9182091837
89200.000000 84.0247383431
89400.000000 81.9302031529
89600.000000 82.1451574127
89800.000000 82.6916831574
90000.000000 82.9421186181
90200.000000 81.7209567883
90400.000000 82.4909607134
90600.000000 81.3819662103
90800.000000 82.1299598758
91000.000000 81.6524972133
91200.000000 82.8407183223
91400.000000 82.8050819299
91600.000000 81.1777690102
91800.000000 82.3385708000
92000.000000 82.4254333913
92200.000000 81.9771758601
92400.000000 80.6206541543
92600.000000 80.3465537627
92800.000000 81.7266870401
93000.000000 80.8116223585
93200.000000 81.3019834600
93400.000000 82.9727146178
93600.000000 84.1624109040
93800.000000 83.5250523322
94000.000000 81.8581672255
94200.000000 80.9944104237
94400.000000 80.9940151242
94600.000000 82.4613147071
94800.000000 84.3932707988
95000.000000 84.2881576463
95200.000000 86.7561160751
95400.000000 83.8533398570
95600.000000 82.9471264917
95800.000000 85.5051676899
96000.000000 83.4424813956
96200.000000 84.4241206299
96400.000000 86.4384495814
96600.000000 85.2988061075
96800.000000 82.9649788022
97000.000000 82.5504361003
97200.000000 80.7236128015
97400.000000 81.7397832360
97600.000000 81.0537341559
97800.000000 78.9181724192
98000.000000 77.8781030775
98200.000000 78.7514108222
98400.000000 80.2527027651
98600.000000 79.1951146655
98800.000000 79.5504525894
99000.000000 80.0799664871
99200.000000 81.9063675102
99400.000000 81.9110393546
99600.000000 82.0327648733
99800.000000 84.4121739537
100000.000000 82.9761603958
100200.000000 84.5798407821
100400.000000 81.6581756994
100600.000000 84.2461031788
100800.000000 84.8048844349
101000.000000 84.2443057970
101200.000000 85.2041470387
101400.000000 83.7468673297
101600.000000 80.7890341204
101800.000000 81.5614357111
102000.000000 80.7288060956
102200.000000 83.6650982802
102400.000000 81.2961930621
102600.000000 81.0929068370
102800.000000 78.9220076131
103000.000000 79.7066249275
