time_ps,frag1,frag2,frag3,frag4,frag5,frag6,frag7,frag8,frag9,frag10,frag11,frag12,frag13,frag14,frag15,frag16,frag17,frag18,frag19,frag20,frag21,frag22,frag23,frag24,frag25,frag26,frag27,frag28,frag29,frag30,frag31,frag32,frag33,frag34,frag35,frag36,frag37,frag38,frag39,frag40,frag41,frag42
46400.000000,49.9454355410,182.3880757343,178.4700274633,93.3546154718,93.6294349373,47.5498543959,32.1535800762,137.9964015402,151.6534726804,174.8693199759,121.4268700405,37.1144576285,104.1544989799,100.7405873558,236.5658161279,182.3384219603,158.9796248517,225.1318883601,10.8387915671,150.7690859089,171.7773381015,184.3746622705,122.9488629999,175.6696015233,75.2064456519,137.6569336505,75.6786672259,144.0160959740,168.9492238854,154.2545182709,80.1317116838,144.5350317035,170.5755529316,111.9734141881,53.7533438021,153.2050400833,91.5297008766,90.7322543075,80.0717740006,120.8368769809,178.2268694308,107.3796030998
46600.000000,58.9231127346,191.8203893895,163.7109688228,90.5510945747,96.8426952390,50.2236187557,38.6386185733,121.1536367303,143.6191270750,160.3006778523,133.3968241263,33.9337938890,104.9959418836,123.0348219959,224.1028927854,172.0025835935,169.7214261529,227.7217056046,9.2185333448,133.7618935665,180.5523833339,192.0354886921,133.9048790262,158.3610242105,69.3878496852,144.8545714598,68.3430206628,137.6923678295,178.6834301378,149.9145154654,83.3641871779,143.4248176445,163.3188153351,113.9124249441,55.1688050471,156.5713790527,94.9544136424,121.4992190774,70.0638019758,105.1738948876,185.6748998938,115.1944727541
46800.000000,55.0859992416,178.3684224184,174.2301563308,105.0384562767,107.8623426944,42.8909914384,37.3250225469,145.4809140646,148.5329432123,170.6297129878,132.4114807019,37.7447596422,119.1480711580,109.4582508261,233.7233412362,158.6316937556,160.9035838789,210.9347037827,13.5299134791,145.8129732795,180.5730946469,193.7419754082,115.3814137357,157.7529948690,70.3648271464,147.8324328384,65.8397450018,144.5625960765,187.7350305147,147.7015880973,87.0809575634,131.7380302509,159.4126698660,114.1850969834,54.3975752685,150.7837546228,93.9650243569,113.8998734546,66.5018435674,111.7008749066,192.4778362897,106.9379405312
47000.000000,61.1183080588,179.9121498997,156.8738552845,101.3803430611,138.7484484882,40.6993956846,42.4421070966,150.3834356837,162.3819956312,158.3716952593,143.9678414998,37.0062934404,126.7256116157,115.5975958900,216.2790408179,173.3631233455,162.8400952786,228.2644832505,14.4616521274,123.4302027854,178.8504571470,181.0272679090,115.0940887877,178.6259623730,65.9001277556,152.9021341476,76.6775234396,133.7498360997,196.0725720197,144.0731103443,73.7654320893,138.0621780726,144.4891386944,126.2131580013,71.3274676031,150.3369744952,95.9272414187,118.3294988518,65.6703354197,116.9260464809,193.6414024874,119.1127936883
47200.000000,60.6052552798,175.5063765942,155.5677551436,121.6469411414,124.4802303599,39.9331036357,40.2619187852,134.7878358934,137.9460299872,163.0252644768,142.7555395623,40.3933689497,141.1603869546,105.1184881195,214.0389188235,190.0795988882,169.1113741197,225.7899240688,18.5701341654,127.1406741103,179.0102140137,194.0209313073,112.3263956810,167.0153239813,67.4212460426,148.4210478687,80.1187186371,125.9428854970,188.0218389359,136.7737597772,67.4744598461,134.1663240983,145.4447969339,121.7232623569,69.2559443215,155.0815819117,105.3380143313,114.6022184603,71.6894836536,121.1456286953,185.2847520757,103.9373528419
47400.000000,58.7598661321,163.4792214522,150.5702718051,106.9136911627,112.5320547672,43.4792003203,43.3925676746,137.3615782207,140.6267173541,163.4254432073,155.3912025779,49.6985520305,134.3681155441,100.3911983252,219.6595339036,166.9176143467,172.0706166630,235.4530277887,21.3620362143,129.0545484667,207.8104913382,183.3837472470,111.9634458817,156.7823551733,53.4269600583,154.1271675070,84.9613153879,142.6458515596,183.6480402463,159.8624575494,76.9583984016,135.9611971279,141.0070222766,99.5537869270,53.8465455494,165.1241491528,100.0888373000,111.8637818977,79.0588673710,117.5534771821,180.5798771568,95.2862665554
47600.000000,67.7210085616,168.6352783877,133.3639241411,119.4674102160,99.9283166638,47.9747899653,41.4994387027,140.3137895607,134.0405257695,169.3317298978,166.3351740464,48.2936967210,127.7308885575,90.2965278358,209.7870820773,152.5121170293,155.4744696214,228.3812071153,28.9670423262,127.2478524689,195.1413049584,180.1922722858,118.1835422430,154.9458330878,64.0436054291,144.5904303791,77.2757345040,133.1021849754,186.3374300585,153.8021914116,81.8507893615,139.0966870031,134.0611369051,88.8883325979,41.8184578534,156.6506722202,121.3239405954,107.8224833332,75.6664770314,108.4386160459,182.5128289818,98.5437581985
47800.000000,54.7841041926,171.7188103463,157.6912281777,107.3044814836,115.7875388783,47.6571208475,45.4154501729,138.7767960572,144.7281463306,167.6241524820,170.7040310734,42.6605805398,118.1143633321,97.4691126391,210.2585582685,148.6026957178,159.5356133514,223.6682505182,30.7530096968,125.2654873652,179.6508918839,178.2062314296,117.1587448461,154.7684544661,61.6573844373,163.7171804398,72.0554016508,133.1404004655,184.6682731172,141.7885896879,84.7648596125,145.6873728880,154.3131027838,97.7637313934,54.0567474691,150.4474287203,104.7533236610,122.7761997345,78.2793057768,110.9444254623,188.1538763139,91.9268938726
48000.000000,70.1501041550,172.5687977584,160.8631987185,116.8721231604,129.0114751938,55.0447629106,55.3214545675,130.9584953445,151.6168309760,159.3290183766,165.9418281205,40.8360279446,123.7836567883,89.0035592276,223.4585995047,163.9667009793,184.4222870685,224.4784454310,26.1695510971,139.7901562978,194.6411564468,199.1341411024,121.4835391853,158.6498902491,72.9921950483,157.3016273170,84.0879667373,136.9220561690,183.0120611256,159.3410604001,85.8911231525,134.5286923034,144.1155239459,91.8692654909,56.5393509736,163.8267581294,116.9667509239,108.0975116144,78.8777923163,120.4626441393,182.9670263305,102.4316248566
48200.000000,79.8070536312,169.4712044408,148.3971272025,94.9793329466,132.8072870365,52.4575840582,60.4377067451,133.1473037430,160.5984055196,156.6217078645,174.5853515689,48.0094761505,122.8721518969,105.2074737084,232.8377848071,166.7315235101,184.4758224618,217.8871303504,26.4078298131,126.9942658509,184.9721087556,187.8549887464,126.5905506257,160.9271551455,62.8025973430,166.1154361692,88.9360410801,134.5509447255,187.5060294673,159.6366659439,74.2851887181,152.7832082531,145.4084323696,90.6103152408,49.0767916425,170.2178520555,121.9837590483,110.7991903092,74.6898232539,134.1456837801,169.1250267160,102.8847901852
48400.000000,73.3010414067,168.3901907736,135.6422470915,99.5801691296,138.2193165499,70.1193214214,57.0899877229,136.2694988214,151.3681215591,166.5918416102,146.2034158405,50.1852059680,125.7681801961,100.5235901463,218.6413602116,144.1684668908,170.9869373985,216.2673699413,20.0428380846,119.9694056527,173.2569308022,180.8575850159,130.0106309834,148.6537561140,62.7443508237,148.3736621279,81.2558624336,132.8370532670,182.1613046806,148.8180598616,64.9415686538,151.0460580716,148.8802473553,103.7255467764,56.6809164411,177.7727464306,110.3085492384,109.3553195436,86.7948580209,134.2564288844,174.2330258333,98.3273066207
48600.000000,64.0018481834,178.4591998343,159.8070771605,100.6214131033,135.7248369604,71.1099053523,47.5239407831,131.3646071578,137.9314292496,171.4685811308,154.4237024571,38.6667430063,138.3255389266,106.2125322405,207.4536722806,126.4133484847,156.5317433512,196.0768221660,27.3424530126,128.5922859651,148.6086952698,177.6813324949,133.6585612569,145.3466877359,64.4889641803,148.6264243892,93.1067926793,142.5682116559,179.5921780285,149.1254409801,71.7074663217,142.9552850272,151.2339664700,93.4972811090,48.0964066681,183.4396178820,106.9556658811,107.6823317407,76.3475466556,117.6250626935,172.3006092272,102.2867861908
48800.000000,66.1554748480,175.0864653985,151.1176713174,92.1763536160,117.0900111197,69.1195887505,32.4284685407,132.2846303656,144.1191904751,175.6131537741,144.0324407412,36.8821086914,125.8380567335,111.3443202143,197.0216130797,135.9950081386,145.1552855829,203.8079971572,29.3897462801,137.7017983464,141.8535162216,195.2994391009,122.1584031132,152.3392001846,68.3102689667,128.5483238047,78.8880097423,138.8235882893,160.3543482667,149.1876306784,77.0390057759,138.2930812030,154.8712859234,108.8404868616,64.0207234219,170.0858090056,99.7049032068,113.8943543365,74.5287149280,124.2175124124,176.9221028789,86.1260744876
49000.000000,61.2228871288,175.5562193898,145.2663388984,94.0534066013,125.4300651304,69.4275448555,32.3653356943,123.5317636295,139.3453888705,162.1779935846,144.1035764575,41.1793613889,116.7068151074,129.8967001420,200.4213108612,133.3746018950,132.1639339213,208.1598895227,31.2575427968,144.1948104927,146.9818387486,199.6947809743,123.7154189786,145.8812290982,56.5499992942,135.5074966279,88.5240361268,128.8384596529,165.7332139172,148.9106595451,74.0332525064,142.2489395315,144.4335291773,105.8271421650,63.0373768606,173.8401927393,98.9103322566,130.9850388299,65.2387038256,131.9368561737,163.4915356224,90.3406158522
49200.000000,59.4665826052,169.9286588540,146.4271604304,81.8704012443,128.9466562609,75.5882335209,22.8276483870,134.2265781890,156.3154392808,180.0516010872,155.9884336337,42.3440806352,121.1623343583,146.2430678623,194.1114894397,133.2254559565,117.9486411833,195.6988902538,32.8517967952,120.7403730574,145.6027002234,187.7053063932,119.6034713416,159.3915752361,59.7445936418,135.7991770208,100.9411953128,120.2380531175,151.4426548554,159.3864961484,78.9396549716,140.6041252000,146.2101103180,103.2362050993,53.2997343960,169.3983072521,99.4879482934,144.2425808439,67.6756556072,136.6730782627,151.8145465176,92.2050830781
49400.000000,60.3533000603,192.6075397861,155.3691820491,99.5127461427,126.7611499077,63.3413319864,27.1294135709,138.1892769603,154.8621338750,185.6526878558,163.1302285869,42.5386234999,121.8177394032,136.3978034577,185.8929827814,140.0260823758,131.3118827304,202.0173203653,37.9405414889,109.1505170242,135.4492133410,219.7544329608,132.5131139697,158.0963223355,58.4868682941,135.9555787627,109.2328659919,117.6681520804,154.6452232332,161.4410493909,78.6265147350,139.2519215398,156.5479522034,91.7924364626,47.9767194137,190.2491138380,107.4623412117,153.2223137547,67.9507685498,147.3215388851,170.9017316064,98.5952217150
49600.000000,54.0891921836,170.8285996756,139.5974478518,88.7111053277,137.0327678669,60.3703729879,29.5778542729,138.9113332871,158.0366073281,177.5106958635,169.0483163597,44.0311693792,121.1208401271,136.6832851337,198.0780659850,144.1193913323,140.5988412573,211.2282150977,36.7367966369,131.9408841003,163.8031627301,213.7621494971,125.4345220719,159.1500971475,61.5657798471,148.2285339805,90.7149434208,126.6639410727,155.4482000190,146.1801384611,91.7829720015,132.8674664477,153.9705201379,98.9241799749,47.7181751581,175.8867387416,111.4774298701,144.8826255280,48.5446288742,150.6029614396,175.8815652440,91.5752071433
49800.000000,61.6319813754,184.9344743271,131.5945152698,87.8495859302,135.0047041850,53.9132737652,25.7632481230,119.3530347495,148.8093059215,182.6096466498,168.9668793235,45.0529496481,116.7765764565,137.2719597908,184.0251491973,153.4679082787,131.7777791631,213.5804573964,33.4533937961,120.3876249995,149.9021443031,195.5801842756,121.3289524836,153.9724482777,48.6288934195,130.0321197867,98.7095405759,126.4606794984,152.1062367926,142.0162995508,82.9164874914,137.2498750127,165.1451810498,82.4975911931,43.2477792620,178.0945847078,114.5852144129,144.7626721647,51.2292401281,143.0977729731,153.5555845605,98.8413315170
50000.000000,74.9453345058,182.6589830676,142.2661751090,88.2573886506,138.2317499470,51.8144504754,25.4870257258,111.4406850437,128.0573786000,161.6151919500,176.5241820835,34.5325108033,113.3290336615,127.6731090403,189.1398335282,134.6136608884,137.4021921932,214.6002757172,35.7962178524,127.0952593730,144.1794304042,180.1824101726,111.3149735465,144.4947176823,50.0364561187,145.0657585442,112.8292851148,115.8534663363,152.9482077736,149.6730114377,83.2356052237,132.6563549591,161.0170431167,87.2850510801,45.3363488313,159.4275779433,117.2271101806,138.5615874043,60.3812360170,137.2993886876,159.9493136306,97.4869342507
50200.000000,54.7565423994,196.7298532701,155.0353736876,93.9803828695,117.8363338041,54.2679030666,16.7318894435,101.0839679044,122.9781945339,157.5923951222,159.4116662896,38.1426684880,102.3771350167,127.6303913966,178.6586765864,145.6954362616,134.5760559455,208.9234481410,32.4089610542,125.0737504901,145.8229825229,166.9105160869,112.0165544122,147.8434497215,46.2605703329,139.1978489619,103.7651257345,103.4688071615,160.1461958085,147.8942367066,77.7809595450,136.0499911924,182.6351208598,83.4575345440,38.9114177351,153.4763189838,101.5142550962,134.2458786942,58.8288526647,155.8247516435,155.1526655605,95.2021901820
50400.000000,58.1832919709,196.1055572233,167.5628817637,99.5411966606,119.6112098401,58.7178257960,21.6984367253,106.3901022990,131.2558494987,144.5843520766,162.4114643246,39.1462253289,96.2506345276,134.1534725050,182.4370557093,134.6525824516,139.9781911836,203.6065924553,32.6539407712,121.2331739050,142.5368273648,174.5768817520,118.0844348154,146.3818002801,61.1541076486,131.7663458553,99.0043561237,93.5531640879,149.2361191180,153.3673874133,76.0275278452,137.2314851922,186.7241856695,78.9118628709,32.0067571216,149.2463009771,112.0727810884,127.3963702464,52.9208118078,158.5749688846,154.6699009130,111.2704008587
50600.000000,66.9315302774,196.0135264570,144.4533927379,99.3267395362,108.2978266768,73.6418394756,24.0800119430,103.6003511515,126.4328667853,135.9097873743,165.0763830471,40.8998943148,101.7171156721,126.5418036519,181.4270802642,125.4454036126,135.6726956444,189.4292314256,31.2275467201,113.4356264905,134.3039994221,177.8920764671,113.5472396465,138.1846669634,61.7397651637,129.0531870005,99.8204155874,93.4607178527,145.5436869282,143.1127865397,80.0062487978,124.2236351606,169.6623375491,76.9486318778,34.0275803745,140.8923413366,104.9471188572,106.8991742667,60.2447892950,159.8918359672,156.9594798683,108.8127012340
50800.000000,66.9759643360,186.1900265583,154.3165746350,98.5266949604,113.7008627887,65.2247600991,15.4988567954,101.9170870916,113.9137878667,130.0455106374,167.5091301242,35.7361341355,95.0902085698,118.8919890753,195.3356370057,124.3203249844,121.8761451657,187.4467799284,25.8917682803,109.2707189100,137.5230912341,206.0573147118,102.5183230329,140.3135848081,64.6319919279,130.8948118121,97.5409778433,96.9808944654,137.3264905470,146.7123098034,78.1442373405,124.0237361623,183.7150504087,75.0619239197,37.0379077000,142.6956373343,110.3627741236,108.8363684812,54.4535750002,156.8285693130,158.7268106230,104.0675922068
51000.000000,60.8324518711,191.9382070300,156.2207161359,86.0342379597,103.9694875110,63.4355884109,23.9290720671,117.0426525592,104.2662618463,117.0786103754,181.3521303370,38.5837381656,97.7252610009,128.4585242710,192.7418560978,133.6508318630,120.4838737659,180.7362726400,21.6140458540,119.7981950934,144.1103907202,183.7042788199,118.3532875967,163.0545029196,64.4073873756,127.0065266512,113.9386252387,101.0141726088,153.3316594384,136.7774336573,85.4984134371,117.8752278095,181.6291653013,79.5914495459,35.9372842558,148.6962293900,112.4802561793,104.1093533479,69.7052614881,152.8596612370,147.6392813469,105.5984978338
51200.000000,64.7067249044,174.6665774509,142.6936928309,85.9746591765,115.7834424047,59.9664892364,20.3074121806,120.7258744325,99.6997603872,132.1237497039,176.9218098769,38.1704902035,110.8614024078,122.6769739099,196.3394008130,132.6498310487,109.7508012649,186.8711164709,15.5795509480,121.6267053665,136.8939802528,192.6861981225,114.1736590384,153.5051226860,65.6308385422,119.0798786041,117.4474962755,88.2187844991,145.5240175458,136.3309646262,78.0276498421,129.5194894094,178.3540911980,94.0195283852,56.3244552918,144.4513225694,117.6190177227,113.1471066750,64.8261774027,142.4955298542,155.1802647001,99.1030807790
51400.000000,88.1033914284,191.9180454540,149.3701603013,84.0839914316,113.5399557436,68.8953780757,21.8119613768,113.7186075268,104.6235751609,124.1858353513,183.1261145225,48.7830927752,117.8735126366,126.7801953813,207.1812734113,141.0044462564,110.2469225162,183.4678522989,15.6441246666,128.3730004553,146.3114930575,201.9293744418,117.9223610341,140.8074935042,63.0697984792,137.1859519256,115.1913061028,97.7673518350,149.2430860212,139.3983204014,78.4267059380,117.0021742554,188.1941298437,87.9454179188,51.7725430240,153.6308937430,124.6072959222,108.9262853612,62.6574402362,158.6814705161,159.9268028591,100.9537006974
51600.000000,79.4534349432,199.7545623437,148.0744818302,90.1095302309,94.8528989203,85.6810382977,21.4572450942,129.5114521699,110.8184605034,128.3387921854,168.6945202674,36.2302521078,114.4642595514,110.9266902332,210.2738216218,136.1110412054,113.5825133118,173.7229293185,18.7751070397,113.4690342886,134.4363464423,199.9590712383,130.9030406787,149.2580057325,67.9203947581,131.9570915489,112.8538134573,98.3163669529,145.2134587096,123.6228999278,80.1374559580,119.0160046190,166.5244686632,93.9241001749,50.8121122727,150.8412639545,121.6986613210,102.4827052587,54.8877268300,152.2448130516,157.1054210810,117.2102494492
51800.000000,78.9317309627,198.3820211678,161.2100808704,89.5680217812,106.2170625670,71.0477756230,28.2790712227,112.3247587629,119.6779250671,124.9773204223,178.6778661070,41.5703570545,130.6248102939,121.3271457422,214.8049182468,148.6031008143,131.9756709547,186.1211303322,13.8614302691,121.0953162583,136.5109060197,183.2846042877,119.0336763204,143.3603332460,74.5544838882,135.1146827972,103.1689157095,87.1351435918,133.3261913099,122.0274564262,78.4385153615,125.5512113119,182.7731222117,73.0685293480,40.2162105136,144.2462904395,112.1831262169,118.3558602043,45.5983629222,145.3295753341,170.3775851561,114.8794208791
52000.000000,88.8466575379,202.9792019834,159.5499542960,80.1054400091,105.1104585836,72.3008570484,20.3413777326,116.5940735198,125.9766058670,120.9434986651,170.3035150573,38.3617068608,117.5841245899,115.7395094089,223.8164261757,159.8568583162,122.3557315714,191.2937118971,13.5585241506,110.4895797276,138.2027825924,189.0283622902,118.6903960631,154.0863500806,84.7150239298,132.9795942881,91.5262270584,84.2521705974,125.1395069942,125.1876514044,69.1361926585,121.2094507381,161.9411834314,86.2293772663,52.6701176627,142.3932232077,119.5137774119,111.5106986012,41.9107934966,160.5239074047,167.7586280253,116.8656745074
52200.000000,87.4077115324,203.8862700873,163.1203668649,83.1157056684,102.9808711641,60.4954989044,26.4880935969,107.1391090263,146.7527378209,122.5374490772,155.8827710036,45.0543707392,118.1381799147,106.8229978266,232.8895840587,153.2812330652,126.7660368022,200.3926068595,18.3297960809,107.2557272382,131.0813526640,187.1163207962,117.1631310080,155.9894475806,80.5260460658,145.7760370253,92.0833681015,83.2057151987,134.7271933584,131.2678621899,79.2165217787,134.9150338568,185.9822885154,81.4050283424,39.6095205350,146.7692353288,97.8968035668,108.5087600198,46.6598408352,160.1926266667,165.3615966618,116.9066346856
52400.000000,78.6805948330,207.8517482800,171.3095914111,82.0708020616,110.7299912866,48.3419239314,22.5622330649,109.2453173227,134.4131508063,126.5990439001,149.9767969696,47.0622057889,128.3466883572,107.9957522135,229.4303567465,146.0552545631,115.5190632052,200.3117204679,11.4459104542,126.5202899461,139.1856916679,166.4800238181,107.9210621597,132.4653439521,70.1697829738,144.2308677627,88.8832961363,86.3951496298,143.7717167903,141.2879909053,75.4743728925,124.4514241368,180.6777700548,80.0870936512,39.0873121052,145.5759616000,104.5171708406,99.2680621099,45.0260094342,167.0797111058,165.4690402117,118.1133642036
52600.000000,80.4833573791,219.6478308202,167.3040175284,81.0676712982,120.2599306217,43.0697017020,20.7477854067,104.0292147206,137.0797745653,125.1138585475,140.8097518407,48.3593101098,124.4349922925,104.7847352017,227.8588829726,154.4522429426,104.8429422415,205.1279534878,13.7023694094,116.0190939404,138.9730488496,165.2023936935,119.4164782839,135.1787059871,59.6048881730,134.4370303991,83.4569234733,89.4488545953,140.2173945714,130.9216603785,77.0908241446,125.1637201673,167.4200879744,69.9323367394,35.6829427597,152.0462306116,91.7527919390,96.8882733402,47.9473771299,165.7161305033,169.0357818535,123.1620871892
52800.000000,74.0083845400,218.7827357645,161.1127046128,88.1819098098,119.1317157967,53.2081516157,18.7827497315,94.4260920992,137.0781972302,132.8280603539,148.0910489086,56.8768808438,130.3980797593,104.3632685848,236.9249893492,147.7396499291,100.9441132580,203.7859906783,7.8711928674,115.1107759228,156.0914344875,167.2113692594,101.7092327915,121.3267672636,64.6267512491,143.8077158898,91.0621559689,86.5394495649,139.7049751835,133.3750696871,79.0942590130,122.4160070339,178.0018595038,70.6414811918,41.1542863402,138.9279172246,98.9053659920,106.3503419222,54.0675886435,158.2299965500,178.0476712955,114.8853764111
53000.000000,71.0397856214,205.4620171392,150.0362757788,81.7723290240,111.2061689157,42.6093312713,23.3752295370,94.2332097878,148.4884002079,136.8677650866,147.1967784910,46.0321186715,126.0111232334,92.2095537124,230.2209826106,161.2491615481,112.1224264533,208.4195829468,6.5136158591,110.1601136130,140.7164117535,153.8870696324,110.5135487008,130.2130289931,76.8053723292,156.5034363800,92.4830649807,95.4149307996,145.5104196248,127.6410758138,83.1775517710,122.6342068456,177.2627401896,59.6636309961,32.9581202005,140.9685070759,96.3778894762,108.1365811445,47.5197517037,147.2876983110,166.1478185592,101.6018123724
53200.000000,72.8953642872,202.7015530455,171.8049434264,71.2288813291,113.1120795683,48.5914660648,21.5312144939,98.6332354237,143.4577747249,145.1234658898,152.0086996979,46.3607326413,137.2048471452,100.5220848573,220.8537670423,177.3594581151,105.7661664261,198.2957436750,7.2580909361,102.3392292822,135.6503521458,153.5472514439,120.5342955672,128.0657013864,65.7563765306,146.8384915755,78.9155636948,91.4104057462,143.7533592505,146.0917284961,84.6324861879,120.6613134184,180.1505864500,62.9764265683,26.6409567269,134.9525661439,98.0428481265,92.9392692415,51.7030126580,150.4411425877,172.1467162930,107.9902791389
53400.000000,64.2507976493,211.5810528151,163.7817157250,65.0993779419,102.5174661101,45.3972241992,23.0157390511,98.8191525485,155.3789620727,148.7785120269,166.9321501633,55.4524674172,126.0492570556,109.4732210932,243.2825052016,191.3095234292,99.2665751426,211.2228177570,12.2689403465,105.1224715011,131.3475232685,150.9356071252,118.2146045320,129.9602860142,70.9564934588,155.3159817830,67.2782069702,89.9602828999,141.3903613555,157.1738207549,97.1570374233,135.5154122190,167.0335162952,65.5677400880,31.2747262652,140.0327612174,102.4521540111,95.6496927153,55.5147407970,140.9994851069,180.5770132308,97.8719356620
53600.000000,58.4034194674,203.4903752120,151.1217755738,67.1299215699,108.7088301489,39.6511828836,17.9281971722,104.5636125013,138.7274217133,140.4216116258,145.3688707446,50.4340411897,140.5269296373,131.8190983425,240.1793493306,183.3316902554,99.3592667365,205.6532576386,10.1028341850,104.1327957621,139.7827959475,141.4987590186,120.6552295414,126.7202067305,63.8298701007,145.6381559073,62.0696345614,91.2984409339,155.8715392099,144.4114317507,94.3271458220,118.4396968033,171.6899904741,71.0364873971,41.7284029220,157.5121483059,102.0968248367,99.6663641676,46.5238919025,143.7587343853,165.8016099880,98.4393412795
53800.000000,58.0295624202,198.3679552770,141.5904491908,74.5886612377,106.5421928852,40.5010329862,20.6571579218,107.0693491537,138.5020736239,158.9989233504,138.1375421429,46.7914755449,142.7584813778,112.4638223415,223.6304121046,175.7180909931,110.8018321823,194.6777365883,15.9651785935,99.1461242088,128.7097432278,149.6938161737,125.4914828597,123.5747465563,58.0652629698,144.0666543216,66.9192416293,88.8064295777,146.8602552250,131.7158399859,82.5615350476,124.7645532343,157.5280651002,77.0409625829,42.2329674027,154.4604907461,104.4923498887,115.5488311719,68.2364908505,126.5557265450,164.4949843381,93.5457617283
54000.000000,71.3256618703,186.8630783784,139.4610975257,78.3995655856,88.2218414964,39.2414986900,17.5630126421,97.0009370484,127.3835165332,146.1131262572,137.3521674400,47.7470972847,145.5384565134,112.1188615773,197.4313943535,195.1731412321,93.5511690285,183.7908390084,14.1720813992,83.0740099885,117.7990558253,149.9694381297,120.6401945665,115.5003155677,63.8659263308,132.8500431167,66.1813130455,86.9174406546,134.6878999379,143.0945984888,85.0677901398,119.1395684886,159.4766460407,78.7420261434,45.2478176807,141.3666425819,117.9372145872,97.4317166955,64.8690222984,119.4881384981,154.6126330527,89.3790085981
54200.000000,55.3637390232,195.7203637927,131.2178112566,74.1021734134,101.3181447982,43.0325204210,19.5600725875,99.1153284885,150.0040444796,154.5929824665,132.6442067474,53.1496688183,135.7869723547,138.0405180801,207.0079121238,183.2300943603,103.3634026855,174.9955181594,11.8536060108,96.5180018388,120.9380659248,147.4995635013,126.7304007814,131.0510040635,54.9130508859,151.7391944103,70.1436867939,84.7351746724,130.1001352042,132.9818897287,76.3842836616,123.8457672152,150.0561337934,87.5573447584,53.4373744854,132.8602865597,113.9135505377,114.5517609177,66.4847939441,116.4394640106,142.1049618221,102.2050644776
54400.000000,51.3477670649,193.5790222567,148.5761695661,68.7739829489,107.2076456751,44.5329136993,21.5082305121,90.3858203657,133.9876298689,170.8647743933,144.0678194407,45.4459268728,128.8147111690,142.6554829940,220.2293302678,178.7640476926,106.3369153321,168.7204774488,10.6018776748,104.0921721416,117.5882140291,154.2319813193,121.9232463822,125.1651054598,65.0721917639,155.1140286304,74.5031367315,84.6961967292,121.2237797783,124.1958396245,83.5880669389,125.4926921256,154.6026766925,78.4085387753,42.7891487818,131.0332145290,119.8416837350,123.1607025629,66.2823348350,125.1134064342,146.9832416056,105.3345633412
54600.000000,50.6357721376,201.7059590951,144.0171382817,86.6177132944,102.7590603112,41.5048502981,20.8853321704,95.7833964808,147.4691444467,154.6648692919,136.9167934787,39.6035845394,127.0785990785,146.3736074216,220.3326954401,183.9882368840,115.2155699464,165.1702663009,11.6378372000,97.3208536714,126.9030747042,146.7045591647,135.5445219869,129.6525809167,60.6050926914,145.3921652588,67.6295571596,86.3453567377,138.7816113990,118.2277518075,85.2184334118,132.3225305658,166.8930955039,60.7904726601,35.0354141593,130.9864721600,105.6581505093,121.8109535692,56.3229806142,139.8797608846,150.4988415498,110.0119273955
54800.000000,47.4538425858,183.2799436618,144.8277005815,75.0644445512,100.8737407540,45.1013810998,28.1914237903,101.8446940153,145.7211548577,155.4517072086,148.3719768642,55.7210081152,136.5267819118,129.3386184418,200.8602011543,176.3798597040,126.9626935509,159.3906517591,16.6555317910,95.0018959369,122.6800198784,154.4637619302,115.9487044790,139.3454616350,71.1509196777,143.0632224625,56.2720429456,83.8439570762,144.5016326680,137.1564724859,107.3555455347,142.9949548424,165.4092415773,73.6315501579,33.6157101648,128.3966223163,98.1177417185,117.4145486532,61.7963043333,130.2955614119,136.5247389931,102.9715728278
55000.000000,51.2327293104,181.2233511970,156.0465361153,78.0454585117,81.6793478589,48.3138541197,24.4634690454,103.6800036227,145.7413543971,159.6250355289,150.4961282920,48.1002983363,141.8788757298,123.5626432860,200.5636641255,167.7755526916,115.7249184349,159.4807689213,17.8344661853,91.6725516309,124.3423630179,152.3802290950,119.9033416321,138.3607902919,73.3408146107,142.9526030473,62.2952415908,82.7895052346,136.7596664345,130.3308542626,84.0521741662,151.4974184087,165.4639642374,80.1039446688,32.7595869539,133.2519342021,101.6940770879,120.8609911438,71.2861229607,144.0647680260,133.6070818878,102.1153615268
55200.000000,52.1354260716,181.6388931594,144.8567377960,80.8210555504,91.6242112112,49.9692547832,29.4635942981,109.1016656550,142.2567417296,162.1147357289,129.4042892965,39.8318777254,136.1402518238,132.2837337417,200.5225709148,161.9828239226,123.1175051436,167.5037518837,15.1080139875,94.2695379416,106.9753178323,159.5460922227,121.6061870033,143.8536453377,81.8228483763,135.1189493604,65.6857761026,93.0088487718,135.4135383487,138.6429170418,104.1831720418,152.6417789842,169.2346339580,86.6927338636,34.9443081544,140.4741959982,96.8275251545,125.2768262787,80.1490586224,147.2620543364,136.9631549214,109.1548513932
55400.000000,54.8030913603,199.5420504867,136.2403331143,93.2702743545,88.9975926882,47.0521582536,25.9541088338,115.0727720816,129.0244281465,150.7636805412,134.4416080488,36.6052602619,117.5109337373,116.5619215343,215.2805266420,159.9390003492,117.4485504632,164.2346192975,12.6159279927,80.2920247570,115.8733443378,162.7630592734,127.9149774431,147.6581666459,74.8800381294,151.4847198019,57.1372843129,83.2719544317,140.5207264831,133.7294505158,78.0927885631,152.2743573631,174.6362894310,87.8045159478,40.4583771289,140.1001541347,101.6280961895,106.9455443646,69.0703656857,143.9484905129,140.5027011196,94.5043189550
